"status","code","msg","response__c","response__h","response__l","response__ch","response__cp","response__t","response__s","response__cty","response__ccy","response__exch","response__id","response__tm","info__exchanges","info__sectors","info__server_time","info__credit_count","info___t"
"","","","738.00","774.00","736.95","-24.80","-3.25%","1611050337","ANUE","india","INR","BSE","65855","2021-01-19 09:58:57","","","","",""
"","","","243.25","251.80","236.00","+10.25","4.4%","1611050332","MSTC","india","INR","BSE","65856","2021-01-19 09:58:52","","","","",""
"","","","158.00","163.00","154.95","+1.45","0.93%","1611050132","ARVF","india","INR","BSE","65857","2021-01-19 09:55:32","","","","",""
"","","","31.40","31.75","31.05","+0.10","0.32%","1611050396","RAIV","india","INR","BSE","65858","2021-01-19 09:59:56","","","","",""
"","","","2225.00","2229.05","2182.75","+38.45","1.76%","1611050316","METP","india","INR","BSE","65859","2021-01-19 09:58:36","","","","",""
"","","","1206.00","1217.60","1190.95","+14.05","1.18%","1611050379","POLC","india","INR","BSE","65860","2021-01-19 09:59:39","","","","",""
"","","","715.20","731.10","713.30","+6.90","0.97%","1611050377","NEOE","india","INR","BSE","65861","2021-01-19 09:59:37","","","","",""
"","","","138.95","142.15","135.70","+6.90","5.23%","1611050368","KPIE","india","INR","BSE","65862","2021-01-19 09:59:28","","","","",""
"","","","196.70","196.90","192.55","+1.00","0.51%","1600423123","COAS","india","INR","BSE","65863","2020-09-18 09:58:43","","","","",""
"","","","83.30","83.30","83.30","+3.95","4.98%","1607589336","JET","india","INR","BSE","68840","2020-12-10 08:35:36","","","","",""
"","","","1139.00","1143.55","1095.80","+21.15","1.89%","1611050395","TATA","india","INR","BSE","68841","2021-01-19 09:59:55","","","","",""
"","","","1.95","1.95","1.77","+0.09","4.84%","1607589278","ILFT","india","INR","BSE","68842","2020-12-10 08:34:38","","","","",""
"","","","7410.00","7706.90","7380.10","-48.95","-0.66%","1611050394","INMR","india","INR","BSE","68901","2021-01-19 09:59:54","","","","",""
"","","","2682.95","2723.00","2649.50","0.00","0%","1602060071","AFFL","india","INR","BSE","68902","2020-10-07 08:41:11","","","","",""
"","","","258.60","264.50","253.50","+5.50","2.17%","1611050339","STEN","india","INR","BSE","68903","2021-01-19 09:58:59","","","","",""
"","","","769.20","789.10","767.25","-5.25","-0.68%","1611050291","SPAD","india","INR","BSE","68904","2021-01-19 09:58:11","","","","",""
"","","","1442.30","1447.45","1432.30","+18.70","1.31%","1611051000","INIR","india","INR","BSE","68905","2021-01-19 10:10:00","","","","",""
"","","","40.60","40.60","40.60","+0.60","1.5%","10/01","BCPL","india","INR","BSE","69061","2021-01-10 00:00:00","","","","",""
"","","","19.45","19.45","19.45","0.00","0%","18/06","DIKH","india","INR","BSE","69064","2020-01-19 00:00:00","","","","",""
"","","","26.90","28.00","26.00","+0.90","3.46%","05:22:57","DECN","india","INR","BSE","69065","2020-01-19 00:00:00","","","","",""
"","","","30.00","30.00","30.00","0.00","0%","09/01","RONI","india","INR","BSE","69066","2021-01-09 00:00:00","","","","",""
"","","","41.60","41.60","41.60","+0.00","0%","20/04","SNKA","india","INR","BSE","69067","2020-01-19 00:00:00","","","","",""
"","","","50.85","50.85","50.85","0.00","0%","15/04","AXIA","india","INR","BSE","69069","2020-01-19 00:00:00","","","","",""
"","","","24.00","24.00","24.00","+0.00","0%","17/04","KPIG","india","INR","BSE","69070","2020-01-19 00:00:00","","","","",""
"","","","15.65","16.55","15.15","-0.25","-1.57%","06:10:02","RICT","india","INR","BSE","69071","2020-01-19 00:00:00","","","","",""
"","","","20.50","20.50","20.50","0.00","0%","23/03","KRAI","india","INR","BSE","69072","2020-01-19 00:00:00","","","","",""
"","","","25.70","25.70","25.70","+2.30","9.83%","01:48:43","ANMI","india","INR","BSE","69073","2020-01-19 00:00:00","","","","",""
"","","","1.65","1.65","1.65","0.00","0%","23/03","GELA","india","INR","BSE","69074","2020-01-19 00:00:00","","","","",""
"","","","8.63","8.63","8.63","0.00","0%","17/04","MAHS","india","INR","BSE","69075","2020-01-19 00:00:00","","","","",""
"","","","34.80","34.80","34.80","+0.00","0%","13/04","AART","india","INR","BSE","69076","2020-01-19 00:00:00","","","","",""
"","","","117.00","117.00","117.00","0.00","0%","15/04","HUMM","india","INR","BSE","69077","2020-01-19 00:00:00","","","","",""
"","","","22.50","22.50","22.50","+0.00","0%","02/03","ROOS","india","INR","BSE","69078","2020-01-19 00:00:00","","","","",""
"","","","34.20","34.20","34.20","0.00","0%","20/04","ASHD","india","INR","BSE","69079","2020-01-19 00:00:00","","","","",""
"","","","21.80","21.80","21.80","+0.00","0%","03/04","NORE","india","INR","BSE","69080","2020-01-19 00:00:00","","","","",""
"","","","135.00","141.00","135.00","0.00","0%","17/04","ARTL","india","INR","BSE","69081","2020-01-19 00:00:00","","","","",""
"","","","7.60","7.60","7.20","+0.50","7.04%","1592555645","JINM","india","INR","BSE","69082","2020-06-19 08:34:05","","","","",""
"","","","95.10","95.10","95.10","0.00","0%","1592472534","VRFI","india","INR","BSE","69083","2020-06-18 09:28:54","","","","",""
"","","","16.32","16.32","16.32","+0.32","2%","1592545817","CIAH","india","INR","BSE","69084","2020-06-19 05:50:17","","","","",""
"","","","249.95","249.95","249.95","0.00","0%","1591091706","EVAN","india","INR","BSE","69085","2020-06-02 09:55:06","","","","",""
"","","","27.00","27.00","27.00","+0.00","0%","1591593604","GKPP","india","INR","BSE","69086","2020-06-08 05:20:04","","","","",""
"","","","13.50","13.50","13.50","0.00","0%","09/01","VIVD","india","INR","BSE","69087","2021-01-09 00:00:00","","","","",""
"","","","147.50","147.50","147.50","+0.00","0%","1592195479","WHIE","india","INR","BSE","69088","2020-06-15 04:31:19","","","","",""
"","","","98.80","98.80","98.80","0.00","0%","1597647380","PAHV","india","INR","BSE","69089","2020-08-17 06:56:20","","","","",""
"","","","7.00","7.00","7.00","+0.00","0%","1598416072","SKIN","india","INR","BSE","69090","2020-08-26 04:27:52","","","","",""
"","","","1234.30","1242.00","1220.45","+8.05","0.66%","1611050398","ARTI","india","INR","NSE","111830","2021-01-19 09:59:58","","","","",""
"","","","204.80","208.00","201.95","+2.80","1.39%","1601027995","AISG","india","INR","NSE","111831","2020-09-25 09:59:55","","","","",""
"","","","77.00","79.35","77.00","-0.30","-0.39%","1593165551","RSPO","india","INR","NSE","111832","2020-06-26 09:59:11","","","","",""
"","","","198.75","199.80","196.00","+4.20","2.16%","1611050399","MISR","india","INR","NSE","111833","2021-01-19 09:59:59","","","","",""
"","","","3592.60","3631.00","3551.25","+28.80","0.81%","1611050399","AFFL","india","INR","NSE","111834","2021-01-19 09:59:59","","","","",""
"","","","524.00","538.00","513.35","+5.85","1.13%","1601027943","SPAD","india","INR","NSE","111835","2020-09-25 09:59:03","","","","",""
"","","","14.50","14.50","14.50","+0.00","0%","1606124491","ANUR","india","INR","BSE","111836","2020-11-23 09:41:31","","","","",""
"","","","32.60","33.25","32.40","0.00","0%","1602059854","UJJI","india","INR","BSE","121902","2020-10-07 08:37:34","","","","",""
"","","","230.00","236.00","227.00","+0.00","0%","1602059932","CSBB","india","INR","BSE","121903","2020-10-07 08:38:52","","","","",""
"","","","1.73","1.74","1.73","0.00","0%","1580802308","GLOB","india","INR","BSE","121904","2020-02-04 07:45:08","","","","",""
"","","","293.50","299.25","291.35","+6.85","2.39%","1611050260","PRCE","india","INR","BSE","121979","2021-01-19 09:57:40","","","","",""
"","","","44.20","44.20","41.75","+1.80","4.25%","1611050399","TATS","india","INR","NSE","9837787","2021-01-19 09:59:59","","","","",""
"","","","259.30","264.65","255.70","+6.50","2.57%","1611050392","STEN","india","INR","NSE","9837788","2021-01-19 09:59:52","","","","",""
"","","","969.95","974.55","958.80","+9.55","0.99%","1611050396","SBIC","india","INR","BSE","9837791","2021-01-19 09:59:56","","","","",""
"","","","48.00","48.00","48.00","-1.00","-2.04%","1611049767","DJME","india","","","9921170","2021-01-19 09:49:27","","","","",""
"","","","416.80","421.50","406.00","+10.55","2.6%","1611050380","CNTY","india","INR","BSE","12595588","2021-01-19 09:59:40","","","","",""
"","","","604.10","619.25","593.95","-4.35","-0.71%","1611050342","GUJL","india","INR","BSE","12595589","2021-01-19 09:59:02","","","","",""
"","","","120.05","120.25","109.45","+8.10","7.24%","1611050337","HSNT","india","INR","BSE","12595590","2021-01-19 09:58:57","","","","",""
"","","","102.70","103.75","100.20","+2.85","2.85%","1611050386","ALMC","india","INR","BSE","12595591","2021-01-19 09:59:46","","","","",""
"","","","1232.35","1241.65","1221.35","+6.60","0.54%","1611050339","ARTI","india","INR","BSE","12595592","2021-01-19 09:58:59","","","","",""
"","","","126.10","127.30","118.00","+7.70","6.5%","1611050390","GRPL","india","INR","BSE","12595593","2021-01-19 09:59:50","","","","",""
"","","","185.00","185.50","172.00","+12.95","7.53%","1611050318","SOMN","india","INR","BSE","12595594","2021-01-19 09:58:38","","","","",""
"","","","321.00","323.70","317.50","+6.65","2.12%","1611050355","SUMH","india","INR","BSE","12595595","2021-01-19 09:59:15","","","","",""
"","","","485.90","493.45","475.00","+12.85","2.72%","1611050392","SUVH","india","INR","BSE","12595596","2021-01-19 09:59:52","","","","",""
"","","","1274.10","1297.75","1246.50","+8.00","0.63%","1611049418","ABBW","india","INR","BSE","12595597","2021-01-19 09:43:38","","","","",""
"","","","1765.05","1820.00","1760.25","-10.40","-0.59%","1611050398","ESAB","india","INR","NSE","12595598","2021-01-19 09:59:58","","","","",""
"","","","602.00","621.65","592.80","-6.45","-1.06%","1611050384","GUJL","india","INR","NSE","12595599","2021-01-19 09:59:44","","","","",""
"","","","712.50","724.75","705.65","-2.10","-0.29%","1611050389","INGR","india","INR","NSE","12595600","2021-01-19 09:59:49","","","","",""
"","","","671.00","674.50","662.00","+4.15","0.62%","1611050366","KSBL","india","INR","NSE","12595601","2021-01-19 09:59:26","","","","",""
"","","","885.10","895.00","851.00","+19.20","2.22%","1601027988","VESU","india","INR","NSE","12595602","2020-09-25 09:59:48","","","","",""
"","","","528.10","528.70","512.00","+18.65","3.66%","1611050396","PLMD","india","INR","NSE","12595603","2021-01-19 09:59:56","","","","",""
"","","","4765.00","4812.65","4714.00","+78.85","1.68%","1611050399","ALKY","india","INR","NSE","12595604","2021-01-19 09:59:59","","","","",""
"","","","782.00","794.00","775.05","+7.25","0.94%","1611050362","DHNP","india","INR","NSE","12595605","2021-01-19 09:59:22","","","","",""
"","","","10180.00","10319.20","10159.15","-20.00","-0.2%","1611050391","BRSN","india","INR","NSE","12595606","2021-01-19 09:59:51","","","","",""
"","","","227.70","228.00","223.05","+5.15","2.31%","1611050398","LAOP","india","INR","NSE","12595607","2021-01-19 09:59:58","","","","",""
"","","","214.60","221.00","208.00","+8.80","4.28%","1611050397","SEQU","india","INR","NSE","12595608","2021-01-19 09:59:57","","","","",""
"","","","3765.00","3796.00","3730.00","+43.25","1.16%","1611050398","GMMP","india","INR","NSE","12595609","2021-01-19 09:59:58","","","","",""
"","","","192.90","197.20","191.60","+1.00","0.52%","1611050397","GRSE","india","INR","NSE","12595610","2021-01-19 09:59:57","","","","",""
"","","","1446.60","1447.85","1432.80","+23.25","1.63%","1611050399","INIR","india","INR","NSE","12595611","2021-01-19 09:59:59","","","","",""
"","","","39.10","39.35","38.70","+0.50","1.3%","1611050399","UJJI","india","INR","NSE","12595612","2021-01-19 09:59:59","","","","",""
"","","","232.10","243.70","231.10","+0.65","0.28%","1611050399","CSBB","india","INR","NSE","12595613","2021-01-19 09:59:59","","","","",""
"","","","1058.00","1074.00","1054.30","+3.60","0.34%","1611050399","IIFW","india","INR","NSE","12595614","2021-01-19 09:59:59","","","","",""
"","","","320.90","323.90","316.30","+5.85","1.86%","1611050397","SUMH","india","INR","NSE","12595615","2021-01-19 09:59:57","","","","",""
"","","","7400.00","7724.85","7376.95","-65.45","-0.88%","1611050399","INMR","india","INR","NSE","12595616","2021-01-19 09:59:59","","","","",""
"","","","90.25","91.20","88.15","+3.00","3.44%","1611050398","SPJT","india","INR","NSE","12595617","2021-01-19 09:59:58","","","","",""
"","","","468.05","480.00","467.45","+3.30","0.71%","1611050399","WEST","india","INR","NSE","12595618","2021-01-19 09:59:59","","","","",""
"","","","26.25","26.25","26.25","+0.00","0%","1610595901","ICLO","india","","","12595619","2021-01-14 03:45:01","","","","",""
"","","","39.00","39.00","39.00","0.00","0%","1610704000","CHAB","india","INR","BSE","12595620","2021-01-15 09:46:40","","","","",""
"","","","969.50","974.55","957.40","+9.05","0.94%","1611050399","SBIC","india","INR","NSE","12595791","2021-01-19 09:59:59","","","","",""
"","","","864.00","867.90","853.00","+9.20","1.08%","1611045256","ROSB","india","INR","BSE","12595815","2021-01-19 08:34:16","","","","",""
"","","","545.70","551.65","537.10","+4.10","0.76%","1611050379","KVRI","india","INR","BSE","12596158","2021-01-19 09:59:39","","","","",""
"","","","704.35","712.65","704.35","-1.70","-0.24%","1611049682","PISA","india","INR","BSE","12596159","2021-01-19 09:48:02","","","","",""
"","","","64.75","65.50","62.80","+2.20","3.52%","1611051000","VAKR","india","INR","BSE","12596160","2021-01-19 10:10:00","","","","",""
"","","","4.65","4.76","4.55","-0.05","-1.06%","1611050348","VWSP","india","INR","BSE","12596161","2021-01-19 09:59:08","","","","",""
"","","","8.07","8.21","7.91","-0.03","-0.37%","1611050398","BRIH","india","INR","BSE","12596162","2021-01-19 09:59:58","","","","",""
"","","","529.65","529.65","513.80","+19.55","3.83%","1611050366","PLMD","india","INR","BSE","12596163","2021-01-19 09:59:26","","","","",""
"","","","47.00","47.55","46.85","+0.15","0.32%","1611050306","AVTN","india","INR","BSE","12596164","2021-01-19 09:58:26","","","","",""
"","","","403.55","404.90","401.00","+0.25","0.06%","1611050388","BLMI","india","INR","BSE","12596165","2021-01-19 09:59:48","","","","",""
"","","","161.15","163.75","159.50","+3.40","2.16%","1611050368","MHID","india","INR","BSE","12596166","2021-01-19 09:59:28","","","","",""
"","","","90.55","93.00","90.50","+0.70","0.78%","1611050378","SATD","india","INR","BSE","12596167","2021-01-19 09:59:38","","","","",""
"","","","156.30","161.40","156.30","+0.50","0.32%","1611050359","HEAC","india","INR","BSE","12596168","2021-01-19 09:59:19","","","","",""
"","","","172.90","176.75","171.35","-2.65","-1.51%","1611050357","CARP","india","INR","BSE","12596169","2021-01-19 09:59:17","","","","",""
"","","","218.00","218.70","209.05","+14.30","7.02%","1611050398","GOLI","india","INR","BSE","12596170","2021-01-19 09:59:58","","","","",""
"","","","155.55","159.05","155.05","+2.00","1.3%","1611050378","HRCT","india","INR","BSE","12596171","2021-01-19 09:59:38","","","","",""
"","","","56.00","56.85","55.80","+0.05","0.09%","1611050398","IMCL","india","INR","BSE","12596172","2021-01-19 09:59:58","","","","",""
"","","","359.60","360.55","353.25","+1.85","0.52%","1611050299","INEL","india","INR","BSE","12596173","2021-01-19 09:58:19","","","","",""
"","","","66.35","69.25","66.00","+0.75","1.14%","1611050099","KOCL","india","INR","BSE","12596174","2021-01-19 09:54:59","","","","",""
"","","","60.00","60.95","58.60","+1.75","3%","1611050363","MNGL","india","INR","BSE","12596175","2021-01-19 09:59:23","","","","",""
"","","","740.65","745.00","722.00","+24.90","3.48%","1611050330","SGRC","india","INR","BSE","12596176","2021-01-19 09:58:50","","","","",""
"","","","113.80","116.10","113.80","+1.10","0.98%","1611050378","STPM","india","INR","BSE","12596177","2021-01-19 09:59:38","","","","",""
"","","","599.80","609.85","577.10","+7.80","1.32%","1611050390","THNG","india","INR","BSE","12596178","2021-01-19 09:59:50","","","","",""
"","","","127.50","130.00","125.00","+2.50","2%","1611050382","UCAF","india","INR","BSE","12596179","2021-01-19 09:59:42","","","","",""
"","","","1031.10","1090.90","1031.10","-27.90","-2.63%","1611050355","VESU","india","INR","BSE","12596180","2021-01-19 09:59:15","","","","",""
"","","","1895.00","1960.45","1885.00","-8.15","-0.43%","1611050396","PILN","india","INR","BSE","12596181","2021-01-19 09:59:56","","","","",""
"","","","709.30","730.00","692.90","+14.70","2.12%","1611050302","ARLF","india","INR","BSE","12596182","2021-01-19 09:58:22","","","","",""
"","","","130.45","132.90","129.35","+1.30","1.01%","1611050388","BRIL","india","INR","BSE","12596183","2021-01-19 09:59:48","","","","",""
"","","","715.55","723.00","705.05","+14.85","2.12%","1611050396","CHVI","india","INR","BSE","12596184","2021-01-19 09:59:56","","","","",""
